sample_id,dialogue_id,utterance_id,speaker,utterance,context,gold_label,prompt_type,input_condition,model_name,custom_id,raw_output,confidence,reason,is_demo,free_emotions,free_emotions_norm,mapped_label,mapping_method,mapping_confidence,mapping_reason,is_correct
S0103,151,8,Ross,Really?,"Ross: Wow! This is so amazing. I uh, I really thought Id have to talk you into this more. Rachel: What-wh-what so well just stay married forever?! Ross: Okay, look, how is this gonna affect you?",anger,open_vocab,text + context + image,qwen-vl-plus,open_vocab:S0103:text_plus_context_plus_image,"{\n  ""free_emotions"": [""surprise"", ""uncertainty""],\n  ""confidence"": 0.85,\n  ""reason"": ""Ross's facial expression and body language, combined with his utterance 'Really?', suggest a mix of surprise at Rachel's reaction and uncertainty about how to proceed in the conversation.""\n}",0.85,"Ross's facial expression and body language, combined with his utterance 'Really?', suggest a mix of surprise at Rachel's reaction and uncertainty about how to proceed in the conversation.",false,surprise|uncertainty,surprise|uncertainty,surprise,dictionary_tie_break,0.6,Dictionary labels tied; used first generated emotion as tie-break.,false
S0104,158,3,Ross,No!,"Joey: It can’t be me, I’m standing right here. Mr. Geller: Wanna peek?",disgust,open_vocab,text + context + image,qwen-vl-plus,open_vocab:S0104:text_plus_context_plus_image,"{\n  ""free_emotions"": [""shock"", ""denial""],\n  ""confidence"": 0.85,\n  ""reason"": ""Ross's emphatic 'No!' suggests a strong emotional reaction, likely shock or denial, in response to the situation involving Joey and Mr. Geller.""\n}",0.85,"Ross's emphatic 'No!' suggests a strong emotional reaction, likely shock or denial, in response to the situation involving Joey and Mr. Geller.",false,shock|denial,shock|denial,surprise,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0105,159,2,Joanna,Yknow how people just click?,Joanna: Chandler is fantastic!! Rachel: What?!,joy,open_vocab,text + context + image,qwen-vl-plus,open_vocab:S0105:text_plus_context_plus_image,"{\n  ""free_emotions"": [""curious"", ""inquisitive""],\n  ""confidence"": 0.85,\n  ""reason"": ""Joanna's question 'Yknow how people just click?' suggests she is seeking understanding or clarification, indicating curiosity and inquisitiveness.""\n}",0.85,"Joanna's question 'Yknow how people just click?' suggests she is seeking understanding or clarification, indicating curiosity and inquisitiveness.",false,curious|inquisitive,curious|inquisitive,surprise,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0106,159,3,Joanna,"Like he came by to pick me up, and I opened the door, and it was just like, click!",Joanna: Chandler is fantastic!! Rachel: What?! Joanna: Yknow how people just click?,joy,open_vocab,text + context + image,qwen-vl-plus,open_vocab:S0106:text_plus_context_plus_image,"{\n  ""free_emotions"": [""surprise"", ""joy""],\n  ""confidence"": 0.85,\n  ""reason"": ""Joanna's expression shifts from neutral to a broad smile, indicating surprise and joy upon the unexpected arrival.""\n}",0.85,"Joanna's expression shifts from neutral to a broad smile, indicating surprise and joy upon the unexpected arrival.",false,surprise|joy,surprise|joy,surprise,dictionary_tie_break,0.6,Dictionary labels tied; used first generated emotion as tie-break.,false
S0107,17,6,Rachel,"Oh yeah well, you know me, babies, responsibilities, ahhh!!!","Monica: Rach? What are you doing? Rachel: Oh boy, I just can't watch. It's too scary! Monica: It's a diaper commercial.",fear,open_vocab,text + context + image,qwen-vl-plus,open_vocab:S0107:text_plus_context_plus_image,"{\n  ""free_emotions"": [""annoyed"", ""exasperated""],\n  ""confidence"": 0.85,\n  ""reason"": ""Rachel's facial expression and tone suggest frustration or annoyance, likely due to the diaper commercial Monica mentioned.""\n}",0.85,"Rachel's facial expression and tone suggest frustration or annoyance, likely due to the diaper commercial Monica mentioned.",false,annoyed|exasperated,annoyed|exasperated,anger,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0108,170,4,Monica,Yeah huh!! Cover yourself up!,"Joey: You said, you wanna come in for some lemonade? Monica: So?! Joey: Whoa, ah!! Were you just gonna give me some lemonade?",disgust,open_vocab,text + context + image,qwen-vl-plus,open_vocab:S0108:text_plus_context_plus_image,"{\n  ""free_emotions"": [""shock"", ""disapproval""],\n  ""confidence"": 0.85,\n  ""reason"": ""Monica's wide eyes and open mouth, combined with her gesture of covering herself up, suggest a strong reaction of shock and disapproval to Joey's state of undress.""\n}",0.85,"Monica's wide eyes and open mouth, combined with her gesture of covering herself up, suggest a strong reaction of shock and disapproval to Joey's state of undress.",false,shock|disapproval,shock|disapproval,surprise,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0110,185,5,Rachel,"We were walking by this antique store, and I saw this pin in the window, and I told him that it was just like one my grandmother had when I was a little girl.",Rachel: Oh...  Oh my God. He remembered. Phoebe: Remembered what? Rachel: It was like months ago.,sadness,open_vocab,text + context + image,qwen-vl-plus,open_vocab:S0110:text_plus_context_plus_image,"{\n  ""free_emotions"": [""nostalgia"", ""surprise""],\n  ""confidence"": 0.85,\n  ""reason"": ""Rachel's mention of a pin reminiscent of one her grandmother had evokes nostalgia, while the context of remembering something months ago suggests surprise at the memory resurfacing.""\n\n  ,\n  ""free_emotions"": [""nostalgia"", ""surprise""],\n  ""confidence"": 0.85,\n  ""reason"": ""Rachel's mention of a pin reminiscent of one her grandmother had evokes nostalgia, while the context of remembering something months ago suggests surprise at the memory resurfacing.""\n  \n  ,\n  ""free_emotions"": [""nostalgia"", ""surprise""],\n  ""confidence"": 0.85,\n  ""reason"": ""Rachel's mention of a pin reminiscent of one her grandmother had evokes nostalgia, while the context of remembering something months ago suggests surprise at the memory resurfacing.""\n  \n  ,\n  ""free_emotions"": [""nostalgia"", ""surprise""],\n  ""confidence"": 0.85,\n  ""reason"": ""Rachel's mention of a pin reminiscent of one her grandmother had evokes nostalgia, while the context of remembering something months ago suggests surprise at the memory resurfacing.""\n  \n  ,\n  ""free_emotions"": [""nostalgia"", ""surprise""],\n  ""confidence"": 0.85,\n  ""reason"": ""Rachel's mention of a pin reminiscent of one her grandmother had evokes nostalgia, while the context of remembering something months ago suggests surprise at the memory resurfacing.""\n  \n  ,\n  ""free_emotions"": [""nostalgia"", ""surprise""],\n  ""confidence"": 0.85,\n  ""reason"": ""Rachel's mention of a pin reminiscent of one her grandmother had evokes",0.85,"Rachel's mention of a pin reminiscent of one her grandmother had evokes nostalgia, while the context of remembering something months ago suggests surprise at the memory resurfacing.",false,nostalgia|surprise,nostalgia|surprise,sadness,dictionary_tie_break,0.6,Dictionary labels tied; used first generated emotion as tie-break.,true
S0109,183,17,Phoebe,"Oh, right, OK. Ole.","Duncan: I missed you.  I'm gonna get changed. Phoebe: OK. Duncan: Um, now. Phoebs.",neutral,open_vocab,text + context + image,qwen-vl-plus,open_vocab:S0109:text_plus_context_plus_image,"{\n  ""free_emotions"": [""acknowledgment"", ""indifference""],\n  ""confidence"": 0.85,\n  ""reason"": ""Phoebe's short and neutral response ('Oh, right, OK. Ole.') suggests she acknowledges Duncan's statement but shows little emotional engagement.""\n}",0.85,"Phoebe's short and neutral response ('Oh, right, OK. Ole.') suggests she acknowledges Duncan's statement but shows little emotional engagement.",false,acknowledgment|indifference,acknowledgment|indifference,neutral,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,true
S0111,185,12,Chandler,F-hah.... flennin....,"Monica: I can't believe he did this. Chandler: Come on, Ross? Remember back in college, when he fell in love with Carol and bought her that ridiculously expensive crystal duck? Rachel: What did you just say?",fear,open_vocab,text + context + image,qwen-vl-plus,open_vocab:S0111:text_plus_context_plus_image,"{\n  ""free_emotions"": [""amused"", ""mocking""],\n  ""confidence"": 0.85,\n  ""reason"": ""Chandler's exaggerated expression and tone suggest he is humorously recounting a story, likely mocking Ross's past actions.""\n}",0.85,"Chandler's exaggerated expression and tone suggest he is humorously recounting a story, likely mocking Ross's past actions.",false,amused|mocking,amused|mocking,joy,hybrid_dictionary_plus_fallback,0.75,Dictionary majority vote over normalized emotion words.,false
S0112,186,0,Gary,I really like waking up with you.,,joy,open_vocab,text + context + image,qwen-vl-plus,open_vocab:S0112:text_plus_context_plus_image,"{\n  ""free_emotions"": [""affection"", ""happiness""],\n  ""confidence"": 0.9,\n  ""reason"": ""The speaker's statement expresses fondness, and the visual context shows a warm, intimate moment between two people, indicating positive emotions.""\n}",0.9,"The speaker's statement expresses fondness, and the visual context shows a warm, intimate moment between two people, indicating positive emotions.",false,affection|happiness,affection|happiness,neutral,heuristic_llm_fallback,0.55,"Unresolved words: affection, happiness; used text-level fallback.",false
S0114,195,6,Ross,Isabella Rosselini.,"Rachel: You freak. Ross: Thank you. Isabella: Um, coffee to go, please.",neutral,open_vocab,text + context + image,qwen-vl-plus,open_vocab:S0114:text_plus_context_plus_image,"{\n  ""free_emotions"": [""neutral"", ""casual""],\n  ""confidence"": 0.85,\n  ""reason"": ""Ross's tone and body language appear relaxed and conversational, with no strong emotional indicators present in the context or visual cues.""\n}",0.85,"Ross's tone and body language appear relaxed and conversational, with no strong emotional indicators present in the context or visual cues.",false,neutral|casual,neutral|casual,neutral,dictionary,0.8500000000000001,Dictionary majority vote over normalized emotion words.,true
S0113,190,3,Chandler,Okay.,"Chandler: Oh yeah, that looks good. Phoebe: You guys make a Joey: Yeah, we look great together.",neutral,open_vocab,text + context + image,qwen-vl-plus,open_vocab:S0113:text_plus_context_plus_image,"{\n  ""free_emotions"": [""indifferent"", ""neutral""],\n  ""confidence"": 0.9,\n  ""reason"": ""Chandler's short utterance 'Okay.' and his neutral facial expression in the provided frames suggest a lack of strong emotion, indicating indifference or neutrality.""\n}",0.9,"Chandler's short utterance 'Okay.' and his neutral facial expression in the provided frames suggest a lack of strong emotion, indicating indifference or neutrality.",false,indifferent|neutral,indifferent|neutral,neutral,dictionary,0.8500000000000001,Dictionary majority vote over normalized emotion words.,true
S0116,20,2,Phoebe,"Yay!! Oh so, youre not, youre not mad at us anymore?","Rachel: How did it go with Erin? Joey: Oh, unbelievable! We had the best time!",joy,open_vocab,text + context + image,qwen-vl-plus,open_vocab:S0116:text_plus_context_plus_image,"{\n  ""free_emotions"": [""relief"", ""joy""],\n  ""confidence"": 0.9,\n  ""reason"": ""Phoebe's exclamation 'Yay!!' and the question about not being mad anymore suggest relief and joy, likely stemming from a positive resolution in the conversation.""\n}",0.9,"Phoebe's exclamation 'Yay!!' and the question about not being mad anymore suggest relief and joy, likely stemming from a positive resolution in the conversation.",false,relief|joy,relief|joy,joy,dictionary,0.8500000000000001,Dictionary majority vote over normalized emotion words.,true
