sample_id,dialogue_id,utterance_id,speaker,utterance,context,gold_label,video_path,frame_paths,source_split,is_demo
S0064,250,0,Leslie,"Well, I y'know, I was just, umm, I was just thinking and hoping, that umm, maybe youd want to get back together?",,fear,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/output_repeated_splits_test/dia250_utt0.mp4,frames/extracted_frames/S0064/frame_000056.jpg|frames/extracted_frames/S0064/frame_000113.jpg|frames/extracted_frames/S0064/frame_000169.jpg,test,false
S0065,254,3,Ross,What are you doing? We're going to a hospital.,"Ross: Monica, let's go. Come on now people, woman in labor. Chandler: Hey Ross, look what I've got going here. Ross: Yeah, save it for the cab, okay.",surprise,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/output_repeated_splits_test/dia254_utt3.mp4,frames/extracted_frames/S0065/frame_000014.jpg|frames/extracted_frames/S0065/frame_000029.jpg|frames/extracted_frames/S0065/frame_000044.jpg,test,false
S0066,265,0,Ross,"But we haven't seen each other since then. Well I land in China, guess who's in charge of the dig.",,surprise,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/output_repeated_splits_test/dia265_utt0.mp4,frames/extracted_frames/S0066/frame_000040.jpg|frames/extracted_frames/S0066/frame_000080.jpg|frames/extracted_frames/S0066/frame_000120.jpg,test,false
S0067,267,9,Director,Have fun.,"Director: Aw come on Joey, it's easy. Director: Y'know, it's hand, hand, head, head,  up, pas de bouree, pas de bouree, big turn here, grand sissone, sissone, sissone, slide back, step, step, step, and jazz hands! Joey: It's ah, step-ity, step and jazz hands.",neutral,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/output_repeated_splits_test/dia267_utt9.mp4,frames/extracted_frames/S0067/frame_000012.jpg|frames/extracted_frames/S0067/frame_000024.jpg|frames/extracted_frames/S0067/frame_000036.jpg,test,false
S0068,270,10,Ross,"Hey, hey, Yertle the Turtle. A classic.","Susan: Yes, I'm familiar with the concept. We can just look for it. Ross: Ok.  Wow, you guys sure have a lot of books about bein' a lesbian. Susan: Well, you know, you have to take a course. Otherwise, they don't let you do it.",joy,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/output_repeated_splits_test/dia270_utt10.mp4,frames/extracted_frames/S0068/frame_000023.jpg|frames/extracted_frames/S0068/frame_000046.jpg|frames/extracted_frames/S0068/frame_000069.jpg,test,false
S0069,278,0,Chandler,Someone on the subway licked my neck! Licked my neck!!,,disgust,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/output_repeated_splits_test/dia278_utt0.mp4,frames/extracted_frames/S0069/frame_000021.jpg|frames/extracted_frames/S0069/frame_000043.jpg|frames/extracted_frames/S0069/frame_000065.jpg,test,false
S0070,278,9,Monica,"Oh, heres a great one.","Chandler: No, there are great pictures of you standing next to a guy whos going like this Phoebe: Oh my God! Thats the creep that youre with at the Chandler: I dont know what it is, I just cant take a good picture.",joy,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/output_repeated_splits_test/dia278_utt9.mp4,frames/extracted_frames/S0070/frame_000009.jpg|frames/extracted_frames/S0070/frame_000018.jpg|frames/extracted_frames/S0070/frame_000027.jpg,test,false
S0071,29,6,Chandler,"Look, we have enough, just walk away.",Ross: Oh my god. Chandler: What? Ross: There's something new in the bowl.,fear,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/output_repeated_splits_test/dia29_utt6.mp4,frames/extracted_frames/S0071/frame_000029.jpg|frames/extracted_frames/S0071/frame_000058.jpg|frames/extracted_frames/S0071/frame_000087.jpg,test,false
S0072,32,8,Phoebe,"Oh, what? What was it?","Phoebe Sr: Oh no, I-Im sorry, I guess we lost track of everybody after high school. Phoebe: Oh, okay. Well, so tell me everything about my parents. Everything. Phoebe Sr: Ohh, well. Y'know we were always together, in fact the had a nickname for the three of us.",surprise,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/output_repeated_splits_test/dia32_utt8.mp4,frames/extracted_frames/S0072/frame_000017.jpg|frames/extracted_frames/S0072/frame_000035.jpg|frames/extracted_frames/S0072/frame_000053.jpg,test,false
S0073,34,13,Monica,Yknow what? You are right?!,"Monica: Hes not perfect, but umm, I think maybe I should just get it over with. Monica: Yknow, give him my flower. Rachel: Oh my God!! Do it!! Honey, youve waited",surprise,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/output_repeated_splits_test/dia34_utt13.mp4,frames/extracted_frames/S0073/frame_000027.jpg|frames/extracted_frames/S0073/frame_000055.jpg|frames/extracted_frames/S0073/frame_000083.jpg,test,false
S0074,43,3,Ross,Somebody seems to be missing being the hostess.,"Monica: Oh, I was thinking about having people over for the game. Joey: Oh yeah, whos playing? Monica: The players.",neutral,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/output_repeated_splits_test/dia43_utt3.mp4,frames/extracted_frames/S0074/frame_000021.jpg|frames/extracted_frames/S0074/frame_000042.jpg|frames/extracted_frames/S0074/frame_000063.jpg,test,false
S0075,48,1,Phoebe,"Okay, okay, but Rachels gonna be here too, cant I just ask her this stuff?","Monica: Okay, if you need the vacuum, its in my closet on the left-hand side. Ah, the garbage bags are next to the refrigerator",neutral,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/output_repeated_splits_test/dia48_utt1.mp4,frames/extracted_frames/S0075/frame_000015.jpg|frames/extracted_frames/S0075/frame_000031.jpg|frames/extracted_frames/S0075/frame_000047.jpg,test,false
S0076,58,9,Chandler,"Because youre still seeing him and uh, hes a good guy.",Chandler: Oh. Chandler: Oh right! Chandler: Right!,sadness,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/output_repeated_splits_test/dia58_utt9.mp4,frames/extracted_frames/S0076/frame_000020.jpg|frames/extracted_frames/S0076/frame_000041.jpg|frames/extracted_frames/S0076/frame_000061.jpg,test,false
S0077,61,1,Monica,"Look, not that I enjoy talking about people who I went to high school with, cause I do, but umm, maybe we could talk about something else?","Chip: ...and then Zana, just let one rip!!",disgust,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/output_repeated_splits_test/dia61_utt1.mp4,frames/extracted_frames/S0077/frame_000049.jpg|frames/extracted_frames/S0077/frame_000099.jpg|frames/extracted_frames/S0077/frame_000148.jpg,test,false
S0078,68,13,Rachel,What?,"Joey: I don't know. Rachel: You don't know anything. Joey: Ohh, I know one thing!",joy,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/output_repeated_splits_test/dia68_utt13.mp4,frames/extracted_frames/S0078/frame_000003.jpg|frames/extracted_frames/S0078/frame_000006.jpg|frames/extracted_frames/S0078/frame_000009.jpg,test,false
S0079,73,2,Joey,"Well, maybe thats because youre closer to you. So you look bigger to you from where you are.","Joey: Ross-Ross-Ross-Ross! Stay away from that guy , and that guy . And that oneDude! Theyre all huge! Ross: They dont look any bigger than me!",anger,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/output_repeated_splits_test/dia73_utt2.mp4,frames/extracted_frames/S0079/frame_000024.jpg|frames/extracted_frames/S0079/frame_000048.jpg|frames/extracted_frames/S0079/frame_000072.jpg,test,false
S0080,85,1,Chandler,This sounds like a hernia. You have toyou-youGo to the doctor!,"Joey: But um, I dont think its anything serious.",surprise,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/output_repeated_splits_test/dia85_utt1.mp4,frames/extracted_frames/S0080/frame_000018.jpg|frames/extracted_frames/S0080/frame_000036.jpg|frames/extracted_frames/S0080/frame_000054.jpg,test,false
S0081,88,2,Joey,"You guys, can we please not watch this all right.","Host: Welcome everybody, welcome to Amazing Discoveries! Phoebe: Oh, oh! It's on again!",disgust,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/output_repeated_splits_test/dia88_utt2.mp4,frames/extracted_frames/S0081/frame_000017.jpg|frames/extracted_frames/S0081/frame_000034.jpg|frames/extracted_frames/S0081/frame_000051.jpg,test,false
S0082,9,0,Phoebe,Coming through!  Oh! Coming through!  Oh! Hello! Hi!  No! Right! Coming through!,,fear,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/output_repeated_splits_test/dia9_utt0.mp4,frames/extracted_frames/S0082/frame_000034.jpg|frames/extracted_frames/S0082/frame_000069.jpg|frames/extracted_frames/S0082/frame_000104.jpg,test,false
S0083,9,3,Phoebe,Oh!,"Phoebe: Coming through!  Oh! Coming through!  Oh! Hello! Hi!  No! Right! Coming through! Monica: Oh well, its not so bad. Fireman #1: Yeah, most of the damage is pretty mostly contained in the bedrooms.",surprise,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/output_repeated_splits_test/dia9_utt3.mp4,frames/extracted_frames/S0083/frame_000006.jpg|frames/extracted_frames/S0083/frame_000012.jpg|frames/extracted_frames/S0083/frame_000018.jpg,test,false
S0084,9,11,Rachel,Everythings ruined. My bed. My clothes. Look at my favorite blue sweater.,"Joey: Oh, how bad is it? Phoebe: Oh, its bad. Its really bad. The only thing in there that isnt burned is an ass. Which I do Chandler: Hows your room Rach?",sadness,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/output_repeated_splits_test/dia9_utt11.mp4,frames/extracted_frames/S0084/frame_000015.jpg|frames/extracted_frames/S0084/frame_000030.jpg|frames/extracted_frames/S0084/frame_000045.jpg,test,false
S0085,92,1,Monica,I'll sneak over as soon as Ross picks up Ben.,Monica: I can't wait to be with you!,neutral,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/output_repeated_splits_test/dia92_utt1.mp4,frames/extracted_frames/S0085/frame_000013.jpg|frames/extracted_frames/S0085/frame_000026.jpg|frames/extracted_frames/S0085/frame_000039.jpg,test,false
S0086,99,9,Chandler,"Noo!  Oh, its okay, its okay, baby, baby, baby.","Joey: Sure. Chandler: See, I told you they dont swim. Joey: Wait. Give him a minute.",fear,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/output_repeated_splits_test/dia99_utt9.mp4,frames/extracted_frames/S0086/frame_000022.jpg|frames/extracted_frames/S0086/frame_000045.jpg|frames/extracted_frames/S0086/frame_000067.jpg,test,false
S0087,1011,5,Rachel,"Well, its about time.","Ross: Hey! Chandler: Hi! Bye! Ross: Okay, Im done with my choices, these are final.",anger,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/train_splits/dia1011_utt5.mp4,frames/extracted_frames/S0087/frame_000009.jpg|frames/extracted_frames/S0087/frame_000019.jpg|frames/extracted_frames/S0087/frame_000029.jpg,train,false
S0088,1012,5,Phoebe,Shh!,"Dr. Oberman: Umm, I'm actually a first year resident, but I get that a lot, you see, I-I graduated early Phoebe: Uh-huh, me too. Ross, maybe I should've specified that I'd be needing a grown up doctor. Dr. Oberman: Oh no, I'm fully qualified to",anger,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/train_splits/dia1012_utt5.mp4,frames/extracted_frames/S0088/frame_000002.jpg|frames/extracted_frames/S0088/frame_000005.jpg|frames/extracted_frames/S0088/frame_000008.jpg,train,false
S0089,1016,2,Ross,"I mean its pretty unbelievable y'know, I mean they just took off, took off without even looking back.",Ross: ....right? Ross: Right?,anger,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/train_splits/dia1016_utt2.mp4,frames/extracted_frames/S0089/frame_000038.jpg|frames/extracted_frames/S0089/frame_000076.jpg|frames/extracted_frames/S0089/frame_000114.jpg,train,false
S0090,1016,9,Phoebe,I ate a bug.,"Carol: No. But its okay, Ill just put out pickles or something. Phoebe: Ross, thank God. Ross: Pheebs? What, why are you whispering?",disgust,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/train_splits/dia1016_utt9.mp4,frames/extracted_frames/S0090/frame_000011.jpg|frames/extracted_frames/S0090/frame_000023.jpg|frames/extracted_frames/S0090/frame_000034.jpg,train,false
S0091,1016,20,Carol,"Look, I-I-I am sorry that Rachel dumped you cause she fell in love with that Mark guy, and you are the innocent victim in all of this, but dont punish your friends for what Rachel did to you.","Carol: Listen, we both know youre gonna do it cause youre not a jerk. Carol: So you can either sulk here for a half hour and then go pick them up, or save us both time and sulk in the car. Ross: No, Rachel doesnt want me to....",neutral,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/train_splits/dia1016_utt20.mp4,frames/extracted_frames/S0091/frame_000047.jpg|frames/extracted_frames/S0091/frame_000095.jpg|frames/extracted_frames/S0091/frame_000143.jpg,train,false
S0092,1022,16,Rachel,"Its just a healthy expression of female sexuality, which by the way, you will never understand.","Joey: Okay, look Im sorry, I went in there to take a nap and I know I shouldnt have, but you got porn! Rachel: Hey-hey, yknow what? Rachel: Theres nothing wrong with a woman enjoying a littleerotica.",anger,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/train_splits/dia1022_utt16.mp4,frames/extracted_frames/S0092/frame_000048.jpg|frames/extracted_frames/S0092/frame_000096.jpg|frames/extracted_frames/S0092/frame_000144.jpg,train,false
S0093,1025,0,Monica,"Dad, please dont pick your teeth out here!",,disgust,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/train_splits/dia1025_utt0.mp4,frames/extracted_frames/S0093/frame_000015.jpg|frames/extracted_frames/S0093/frame_000031.jpg|frames/extracted_frames/S0093/frame_000046.jpg,train,false
S0094,1038,12,Joey,It made me nuts.,"Joey: Hold it, hold it. Joey: I gotta side with Chandler on this one. Joey: When I first moved to the city, I went out a couple of times with this girl, really hot, great kisser, but she had the biggest Adam's apple.",disgust,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/train_splits/dia1038_utt12.mp4,frames/extracted_frames/S0094/frame_000006.jpg|frames/extracted_frames/S0094/frame_000013.jpg|frames/extracted_frames/S0094/frame_000020.jpg,train,false
S0095,122,1,Monica,"You gotta help me out here, you gotta set me up, you gotta get me back in the game.","Monica: And y'know what, I just realised, in the last year Ive only gone out with two guys, Richard and Julio.",fear,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/train_splits/dia122_utt1.mp4,frames/extracted_frames/S0095/frame_000021.jpg|frames/extracted_frames/S0095/frame_000043.jpg|frames/extracted_frames/S0095/frame_000065.jpg,train,false
S0096,124,3,Chandler,"So, rocks.","Ross: I know I miss you too. I can't wait to see you. I love you. Bye. Chandler: Okay, what is in here? Rocks? Ross: No-no, this is my collection of fossil samples.",disgust,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/train_splits/dia124_utt3.mp4,frames/extracted_frames/S0096/frame_000010.jpg|frames/extracted_frames/S0096/frame_000020.jpg|frames/extracted_frames/S0096/frame_000030.jpg,train,false
S0097,124,5,Joey,"Ohh. Hey, remember when I ran into this thing  and it kinda knocked me out a little?","Ross: No-no, this is my collection of fossil samples. Chandler: So, rocks. Ross: I'm really gonna miss this apartment. Y'know, Ben-Ben took his first steps right over there.",joy,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/train_splits/dia124_utt5.mp4,frames/extracted_frames/S0097/frame_000021.jpg|frames/extracted_frames/S0097/frame_000043.jpg|frames/extracted_frames/S0097/frame_000065.jpg,train,false
S0098,127,4,Chandler,"Youre going to a clinic, and a pyjama store!","Chandler: No-no! Chandler: No, no-n-n-n-no!! Chandler: You are going to a clinic!",disgust,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/train_splits/dia127_utt4.mp4,frames/extracted_frames/S0098/frame_000066.jpg|frames/extracted_frames/S0098/frame_000133.jpg|frames/extracted_frames/S0098/frame_000199.jpg,train,false
S0099,145,8,Phoebe,Oh my God!  Go away!  Stop looking in here!,"Chandler: I want her to think I might be in a restaurant.. y'know? Chandler: I might have some kind of life, like I haven't been sitting around here honing for the past few hours. Monica: Look look! He's doing it again, the guy with the telescope!",anger,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/train_splits/dia145_utt8.mp4,frames/extracted_frames/S0099/frame_000043.jpg|frames/extracted_frames/S0099/frame_000086.jpg|frames/extracted_frames/S0099/frame_000129.jpg,train,false
S0100,15,3,Charlie,"Uh, well... Joey and I broke up.","Ross: Get Out! Charlie: Ross, can I talk to you for a minute? Ross: Yes, please!  So, what's going on?",sadness,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/train_splits/dia15_utt3.mp4,frames/extracted_frames/S0100/frame_000021.jpg|frames/extracted_frames/S0100/frame_000043.jpg|frames/extracted_frames/S0100/frame_000065.jpg,train,false
S0101,15,15,Professore Clerk,Or we could throw you both in,"Paleontologist: Ok Geller. Last day of the conference, you know what happens to the keynote speaker. Ross: Oh, professor Clerk we're kind of in the middle of a conversation, here. Charlie: Yeah, can you guys just throw him in the pool later?",joy,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/train_splits/dia15_utt15.mp4,frames/extracted_frames/S0101/frame_000012.jpg|frames/extracted_frames/S0101/frame_000025.jpg|frames/extracted_frames/S0101/frame_000038.jpg,train,false
S0102,151,1,Ross,"Yes, exactly!","Rachel: Okay! So, well just stay married.",joy,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/train_splits/dia151_utt1.mp4,frames/extracted_frames/S0102/frame_000007.jpg|frames/extracted_frames/S0102/frame_000015.jpg|frames/extracted_frames/S0102/frame_000023.jpg,train,false
S0103,151,8,Ross,Really?,"Ross: Wow! This is so amazing. I uh, I really thought Id have to talk you into this more. Rachel: What-wh-what so well just stay married forever?! Ross: Okay, look, how is this gonna affect you?",anger,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/train_splits/dia151_utt8.mp4,frames/extracted_frames/S0103/frame_000012.jpg|frames/extracted_frames/S0103/frame_000024.jpg|frames/extracted_frames/S0103/frame_000036.jpg,train,false
S0104,158,3,Ross,No!,"Joey: It can’t be me, I’m standing right here. Mr. Geller: Wanna peek?",disgust,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/train_splits/dia158_utt3.mp4,frames/extracted_frames/S0104/frame_000005.jpg|frames/extracted_frames/S0104/frame_000010.jpg|frames/extracted_frames/S0104/frame_000015.jpg,train,false
S0105,159,2,Joanna,Yknow how people just click?,Joanna: Chandler is fantastic!! Rachel: What?!,joy,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/train_splits/dia159_utt2.mp4,frames/extracted_frames/S0105/frame_000004.jpg|frames/extracted_frames/S0105/frame_000009.jpg|frames/extracted_frames/S0105/frame_000013.jpg,train,false
S0106,159,3,Joanna,"Like he came by to pick me up, and I opened the door, and it was just like, click!",Joanna: Chandler is fantastic!! Rachel: What?! Joanna: Yknow how people just click?,joy,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/train_splits/dia159_utt3.mp4,frames/extracted_frames/S0106/frame_000025.jpg|frames/extracted_frames/S0106/frame_000051.jpg|frames/extracted_frames/S0106/frame_000077.jpg,train,false
S0107,17,6,Rachel,"Oh yeah well, you know me, babies, responsibilities, ahhh!!!","Monica: Rach? What are you doing? Rachel: Oh boy, I just can't watch. It's too scary! Monica: It's a diaper commercial.",fear,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/train_splits/dia17_utt6.mp4,frames/extracted_frames/S0107/frame_000017.jpg|frames/extracted_frames/S0107/frame_000035.jpg|frames/extracted_frames/S0107/frame_000052.jpg,train,false
S0108,170,4,Monica,Yeah huh!! Cover yourself up!,"Joey: You said, you wanna come in for some lemonade? Monica: So?! Joey: Whoa, ah!! Were you just gonna give me some lemonade?",disgust,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/train_splits/dia170_utt4.mp4,frames/extracted_frames/S0108/frame_000006.jpg|frames/extracted_frames/S0108/frame_000013.jpg|frames/extracted_frames/S0108/frame_000019.jpg,train,false
S0109,183,17,Phoebe,"Oh, right, OK. Ole.","Duncan: I missed you.  I'm gonna get changed. Phoebe: OK. Duncan: Um, now. Phoebs.",neutral,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/train_splits/dia183_utt17.mp4,frames/extracted_frames/S0109/frame_000012.jpg|frames/extracted_frames/S0109/frame_000025.jpg|frames/extracted_frames/S0109/frame_000038.jpg,train,false
S0110,185,5,Rachel,"We were walking by this antique store, and I saw this pin in the window, and I told him that it was just like one my grandmother had when I was a little girl.",Rachel: Oh...  Oh my God. He remembered. Phoebe: Remembered what? Rachel: It was like months ago.,sadness,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/train_splits/dia185_utt5.mp4,frames/extracted_frames/S0110/frame_000044.jpg|frames/extracted_frames/S0110/frame_000088.jpg|frames/extracted_frames/S0110/frame_000132.jpg,train,false
S0111,185,12,Chandler,F-hah.... flennin....,"Monica: I can't believe he did this. Chandler: Come on, Ross? Remember back in college, when he fell in love with Carol and bought her that ridiculously expensive crystal duck? Rachel: What did you just say?",fear,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/train_splits/dia185_utt12.mp4,frames/extracted_frames/S0111/frame_000010.jpg|frames/extracted_frames/S0111/frame_000021.jpg|frames/extracted_frames/S0111/frame_000031.jpg,train,false
S0112,186,0,Gary,I really like waking up with you.,,joy,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/train_splits/dia186_utt0.mp4,frames/extracted_frames/S0112/frame_000009.jpg|frames/extracted_frames/S0112/frame_000019.jpg|frames/extracted_frames/S0112/frame_000028.jpg,train,false
S0113,190,3,Chandler,Okay.,"Chandler: Oh yeah, that looks good. Phoebe: You guys make a Joey: Yeah, we look great together.",neutral,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/train_splits/dia190_utt3.mp4,frames/extracted_frames/S0113/frame_000008.jpg|frames/extracted_frames/S0113/frame_000017.jpg|frames/extracted_frames/S0113/frame_000026.jpg,train,false
S0114,195,6,Ross,Isabella Rosselini.,"Rachel: You freak. Ross: Thank you. Isabella: Um, coffee to go, please.",neutral,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/train_splits/dia195_utt6.mp4,frames/extracted_frames/S0114/frame_000009.jpg|frames/extracted_frames/S0114/frame_000018.jpg|frames/extracted_frames/S0114/frame_000027.jpg,train,false
S0115,195,11,Rachel,"Oh-oh, you lie.","Ross: Damn! I cant believe I took her off my list. Monica: Why? Cause otherwise youd go for it? Ross: Yeah, maybe.",disgust,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/train_splits/dia195_utt11.mp4,frames/extracted_frames/S0115/frame_000016.jpg|frames/extracted_frames/S0115/frame_000033.jpg|frames/extracted_frames/S0115/frame_000050.jpg,train,false
S0116,20,2,Phoebe,"Yay!! Oh so, youre not, youre not mad at us anymore?","Rachel: How did it go with Erin? Joey: Oh, unbelievable! We had the best time!",joy,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/train_splits/dia20_utt2.mp4,frames/extracted_frames/S0116/frame_000027.jpg|frames/extracted_frames/S0116/frame_000055.jpg|frames/extracted_frames/S0116/frame_000083.jpg,train,false
S0117,200,1,Joey,No! He blew us off!,"Ross: Hey! So uh, was he excited about the tickets?",anger,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/train_splits/dia200_utt1.mp4,frames/extracted_frames/S0117/frame_000010.jpg|frames/extracted_frames/S0117/frame_000021.jpg|frames/extracted_frames/S0117/frame_000032.jpg,train,false
S0118,201,3,Ross,"Look, I  Look, Im having a great time with you and I just dont want us to move to fast or put to much pressure on us.","Elizabeth: Doorknob? Ross: Yeah, it kinda grows on you.  Actually, I wanted to finish talking to you about uh, spring vacation. Elizabeth: Oh good.",fear,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/train_splits/dia201_utt3.mp4,frames/extracted_frames/S0118/frame_000087.jpg|frames/extracted_frames/S0118/frame_000174.jpg|frames/extracted_frames/S0118/frame_000261.jpg,train,false
S0119,201,4,Ross,"So, Im sorry I just dont think we should go away together yet.","Ross: Yeah, it kinda grows on you.  Actually, I wanted to finish talking to you about uh, spring vacation. Elizabeth: Oh good. Ross: Look, I  Look, Im having a great time with you and I just dont want us to move to fast or put to much pressure on us.",sadness,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/train_splits/dia201_utt4.mp4,frames/extracted_frames/S0119/frame_000018.jpg|frames/extracted_frames/S0119/frame_000036.jpg|frames/extracted_frames/S0119/frame_000054.jpg,train,false
S0120,206,7,Ross,"I got it! Hey, you get to sleep with her, I get the cramps.","Carol: Ow, ow, ow, ow, leg cramp, leg cramp, leg cramp. Ross: I got it. Susan: I got it.",anger,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/train_splits/dia206_utt7.mp4,frames/extracted_frames/S0120/frame_000014.jpg|frames/extracted_frames/S0120/frame_000029.jpg|frames/extracted_frames/S0120/frame_000043.jpg,train,false
S0121,211,6,Mrs. Geller,You dont know how that happened?! Your dog thought my diaphragm was a chew toy!,"Mr. Geller: I remember when we first got engaged. Chandler: Oh, I dont think I ever heard that story. Mr. Geller: Well, Id gotten Judy pregnant. I still dont know how that happened.",disgust,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/train_splits/dia211_utt6.mp4,frames/extracted_frames/S0121/frame_000026.jpg|frames/extracted_frames/S0121/frame_000052.jpg|frames/extracted_frames/S0121/frame_000078.jpg,train,false
S0122,219,4,Joey,"And it came out, ""Squatternut buash?""","Joey: Hey, I wasn't the only one who looked like an idiot. Joey: All right? Joey: Remember when Ross tried to say, ""Butternut squash?""",joy,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/train_splits/dia219_utt4.mp4,frames/extracted_frames/S0122/frame_000020.jpg|frames/extracted_frames/S0122/frame_000041.jpg|frames/extracted_frames/S0122/frame_000061.jpg,train,false
S0123,226,18,Rachel,"Yeah, yeah, you go talk to your friend. You tell him, ""Nice try.""","Tom: I'm sorry? Rachel: No, it's all right, you can just drop the act Tommy. Tom: I'm gonna go talk to uh, a friend.",disgust,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/train_splits/dia226_utt18.mp4,frames/extracted_frames/S0123/frame_000030.jpg|frames/extracted_frames/S0123/frame_000061.jpg|frames/extracted_frames/S0123/frame_000091.jpg,train,false
S0124,228,1,Joey,"Look, Pheebs, I just, I wanna apologize for, for saying that your method was stupid and-and maybe ask you to be my teacher again.","Phoebe: No, I can't talk to you! I don't have a fancy ad in the Yellow Pages!",sadness,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/train_splits/dia228_utt1.mp4,frames/extracted_frames/S0124/frame_000078.jpg|frames/extracted_frames/S0124/frame_000156.jpg|frames/extracted_frames/S0124/frame_000234.jpg,train,false
S0125,234,6,Chandler,Stop making candy!,The Woman: Thank you. Monica: Its unbelievable! I-I cant believe that sign didnt work! Chandler: Yknow what would work?,anger,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/train_splits/dia234_utt6.mp4,frames/extracted_frames/S0125/frame_000013.jpg|frames/extracted_frames/S0125/frame_000027.jpg|frames/extracted_frames/S0125/frame_000041.jpg,train,false
S0126,235,4,Monica,What? We could do it!,"Rachel: Uh, wait, so you guys are telling me you actually did the routine from eighth grade? Monica: Yeah. But of course we had to update it a little bit.  Hey, by the way, great thinking about catching me! Rachel: Cos I was gonna say theres no way you couldve done the end the way you guys did it back then!",surprise,/home/asterich/code/python/emotional_computing_lab/data/raw/MELD.Raw/train_splits/dia235_utt4.mp4,frames/extracted_frames/S0126/frame_000021.jpg|frames/extracted_frames/S0126/frame_000042.jpg|frames/extracted_frames/S0126/frame_000063.jpg,train,false
